timestamp, index, name, utilization.gpu [%], memory.used [MiB]
2026/05/26 19:15:15.894, 0, NVIDIA GeForce GTX 1070, 2 %, 985 MiB
2026/05/26 19:15:16.897, 0, NVIDIA GeForce GTX 1070, 2 %, 985 MiB
2026/05/26 19:15:17.900, 0, NVIDIA GeForce GTX 1070, 10 %, 1031 MiB
2026/05/26 19:15:18.902, 0, NVIDIA GeForce GTX 1070, 39 %, 2019 MiB
2026/05/26 19:15:19.917, 0, NVIDIA GeForce GTX 1070, 8 %, 3244 MiB
2026/05/26 19:15:20.928, 0, NVIDIA GeForce GTX 1070, 4 %, 3242 MiB
2026/05/26 19:15:21.941, 0, NVIDIA GeForce GTX 1070, 14 %, 3362 MiB
2026/05/26 19:15:22.956, 0, NVIDIA GeForce GTX 1070, 2 %, 3327 MiB
2026/05/26 19:15:23.959, 0, NVIDIA GeForce GTX 1070, 2 %, 3320 MiB
2026/05/26 19:15:24.974, 0, NVIDIA GeForce GTX 1070, 2 %, 3320 MiB
2026/05/26 19:15:25.986, 0, NVIDIA GeForce GTX 1070, 2 %, 3342 MiB
2026/05/26 19:15:27.000, 0, NVIDIA GeForce GTX 1070, 2 %, 3347 MiB
2026/05/26 19:15:28.012, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:15:29.026, 0, NVIDIA GeForce GTX 1070, 2 %, 3314 MiB
2026/05/26 19:15:30.034, 0, NVIDIA GeForce GTX 1070, 10 %, 3360 MiB
2026/05/26 19:15:31.043, 0, NVIDIA GeForce GTX 1070, 2 %, 3360 MiB
2026/05/26 19:15:32.055, 0, NVIDIA GeForce GTX 1070, 4 %, 3364 MiB
2026/05/26 19:15:33.057, 0, NVIDIA GeForce GTX 1070, 2 %, 3364 MiB
2026/05/26 19:15:34.069, 0, NVIDIA GeForce GTX 1070, 2 %, 3364 MiB
2026/05/26 19:15:35.079, 0, NVIDIA GeForce GTX 1070, 2 %, 3316 MiB
2026/05/26 19:15:36.088, 0, NVIDIA GeForce GTX 1070, 2 %, 3338 MiB
2026/05/26 19:15:37.090, 0, NVIDIA GeForce GTX 1070, 2 %, 3344 MiB
2026/05/26 19:15:38.099, 0, NVIDIA GeForce GTX 1070, 2 %, 3323 MiB
2026/05/26 19:15:39.108, 0, NVIDIA GeForce GTX 1070, 2 %, 3318 MiB
2026/05/26 19:15:40.114, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:15:41.122, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:15:42.133, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:15:43.141, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:15:44.151, 0, NVIDIA GeForce GTX 1070, 2 %, 3342 MiB
2026/05/26 19:15:45.162, 0, NVIDIA GeForce GTX 1070, 2 %, 3342 MiB
2026/05/26 19:15:46.178, 0, NVIDIA GeForce GTX 1070, 2 %, 3315 MiB
2026/05/26 19:15:47.183, 0, NVIDIA GeForce GTX 1070, 2 %, 3322 MiB
2026/05/26 19:15:48.192, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:15:49.202, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:15:50.212, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:15:51.220, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:15:52.228, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:15:53.238, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:15:54.239, 0, NVIDIA GeForce GTX 1070, 2 %, 3319 MiB
2026/05/26 19:15:55.248, 0, NVIDIA GeForce GTX 1070, 2 %, 3336 MiB
2026/05/26 19:15:56.259, 0, NVIDIA GeForce GTX 1070, 2 %, 3336 MiB
2026/05/26 19:15:57.269, 0, NVIDIA GeForce GTX 1070, 2 %, 3305 MiB
2026/05/26 19:15:58.282, 0, NVIDIA GeForce GTX 1070, 2 %, 3313 MiB
2026/05/26 19:15:59.297, 0, NVIDIA GeForce GTX 1070, 2 %, 3322 MiB
2026/05/26 19:16:00.308, 0, NVIDIA GeForce GTX 1070, 2 %, 3317 MiB
2026/05/26 19:16:01.320, 0, NVIDIA GeForce GTX 1070, 2 %, 3307 MiB
2026/05/26 19:16:02.335, 0, NVIDIA GeForce GTX 1070, 4 %, 3332 MiB
2026/05/26 19:16:03.346, 0, NVIDIA GeForce GTX 1070, 10 %, 1029 MiB
2026/05/26 19:16:04.354, 0, NVIDIA GeForce GTX 1070, 2 %, 1032 MiB
2026/05/26 19:16:05.355, 0, NVIDIA GeForce GTX 1070, 6 %, 1025 MiB
2026/05/26 19:16:06.365, 0, NVIDIA GeForce GTX 1070, 2 %, 1025 MiB
2026/05/26 19:16:07.373, 0, NVIDIA GeForce GTX 1070, 2 %, 981 MiB
2026/05/26 19:16:08.380, 0, NVIDIA GeForce GTX 1070, 2 %, 985 MiB
2026/05/26 19:16:09.388, 0, NVIDIA GeForce GTX 1070, 2 %, 985 MiB
2026/05/26 19:16:10.400, 0, NVIDIA GeForce GTX 1070, 2 %, 980 MiB
2026/05/26 19:16:11.411, 0, NVIDIA GeForce GTX 1070, 2 %, 980 MiB
2026/05/26 19:16:12.421, 0, NVIDIA GeForce GTX 1070, 2 %, 980 MiB
2026/05/26 19:16:13.430, 0, NVIDIA GeForce GTX 1070, 2 %, 978 MiB
2026/05/26 19:16:14.441, 0, NVIDIA GeForce GTX 1070, 2 %, 1000 MiB
2026/05/26 19:16:15.454, 0, NVIDIA GeForce GTX 1070, 2 %, 1000 MiB
2026/05/26 19:16:16.460, 0, NVIDIA GeForce GTX 1070, 2 %, 974 MiB
2026/05/26 19:16:17.468, 0, NVIDIA GeForce GTX 1070, 2 %, 974 MiB
2026/05/26 19:16:18.480, 0, NVIDIA GeForce GTX 1070, 2 %, 974 MiB
2026/05/26 19:16:19.489, 0, NVIDIA GeForce GTX 1070, 2 %, 974 MiB
2026/05/26 19:16:20.493, 0, NVIDIA GeForce GTX 1070, 8 %, 1020 MiB
2026/05/26 19:16:21.504, 0, NVIDIA GeForce GTX 1070, 6 %, 1020 MiB
2026/05/26 19:16:22.505, 0, NVIDIA GeForce GTX 1070, 10 %, 1023 MiB
2026/05/26 19:16:23.510, 0, NVIDIA GeForce GTX 1070, 6 %, 1021 MiB
2026/05/26 19:16:24.516, 0, NVIDIA GeForce GTX 1070, 2 %, 1021 MiB
2026/05/26 19:16:25.525, 0, NVIDIA GeForce GTX 1070, 2 %, 986 MiB
2026/05/26 19:16:26.537, 0, NVIDIA GeForce GTX 1070, 2 %, 986 MiB
2026/05/26 19:16:27.544, 0, NVIDIA GeForce GTX 1070, 2 %, 986 MiB
2026/05/26 19:16:28.554, 0, NVIDIA GeForce GTX 1070, 2 %, 986 MiB
2026/05/26 19:16:29.566, 0, NVIDIA GeForce GTX 1070, 2 %, 986 MiB
2026/05/26 19:16:30.576, 0, NVIDIA GeForce GTX 1070, 2 %, 986 MiB
2026/05/26 19:16:31.586, 0, NVIDIA GeForce GTX 1070, 2 %, 1001 MiB
2026/05/26 19:16:32.595, 0, NVIDIA GeForce GTX 1070, 2 %, 1001 MiB
2026/05/26 19:16:33.609, 0, NVIDIA GeForce GTX 1070, 2 %, 975 MiB
2026/05/26 19:16:34.619, 0, NVIDIA GeForce GTX 1070, 2 %, 975 MiB
2026/05/26 19:16:35.630, 0, NVIDIA GeForce GTX 1070, 2 %, 984 MiB
2026/05/26 19:16:36.639, 0, NVIDIA GeForce GTX 1070, 2 %, 993 MiB
2026/05/26 19:16:37.642, 0, NVIDIA GeForce GTX 1070, 2 %, 987 MiB
2026/05/26 19:16:38.646, 0, NVIDIA GeForce GTX 1070, 2 %, 997 MiB
2026/05/26 19:16:39.654, 0, NVIDIA GeForce GTX 1070, 2 %, 997 MiB
2026/05/26 19:16:40.658, 0, NVIDIA GeForce GTX 1070, 2 %, 987 MiB
2026/05/26 19:16:41.659, 0, NVIDIA GeForce GTX 1070, 2 %, 983 MiB
2026/05/26 19:16:42.674, 0, NVIDIA GeForce GTX 1070, 6 %, 1039 MiB
2026/05/26 19:16:43.689, 0, NVIDIA GeForce GTX 1070, 7 %, 1039 MiB
2026/05/26 19:16:44.704, 0, NVIDIA GeForce GTX 1070, 9 %, 1033 MiB
2026/05/26 19:16:45.712, 0, NVIDIA GeForce GTX 1070, 2 %, 1029 MiB
2026/05/26 19:16:46.716, 0, NVIDIA GeForce GTX 1070, 3 %, 1031 MiB
2026/05/26 19:16:47.723, 0, NVIDIA GeForce GTX 1070, 3 %, 1025 MiB
2026/05/26 19:16:48.727, 0, NVIDIA GeForce GTX 1070, 3 %, 1032 MiB
2026/05/26 19:16:49.729, 0, NVIDIA GeForce GTX 1070, 5 %, 1070 MiB
2026/05/26 19:16:50.744, 0, NVIDIA GeForce GTX 1070, 2 %, 1069 MiB
2026/05/26 19:16:51.745, 0, NVIDIA GeForce GTX 1070, 2 %, 984 MiB
2026/05/26 19:16:52.757, 0, NVIDIA GeForce GTX 1070, 2 %, 991 MiB
2026/05/26 19:16:53.759, 0, NVIDIA GeForce GTX 1070, 2 %, 1022 MiB
2026/05/26 19:16:54.759, 0, NVIDIA GeForce GTX 1070, 2 %, 1014 MiB
2026/05/26 19:16:55.760, 0, NVIDIA GeForce GTX 1070, 2 %, 1016 MiB
2026/05/26 19:16:56.773, 0, NVIDIA GeForce GTX 1070, 2 %, 1017 MiB
2026/05/26 19:16:57.786, 0, NVIDIA GeForce GTX 1070, 2 %, 3223 MiB
2026/05/26 19:16:58.798, 0, NVIDIA GeForce GTX 1070, 2 %, 3224 MiB
2026/05/26 19:16:59.807, 0, NVIDIA GeForce GTX 1070, 2 %, 3224 MiB
2026/05/26 19:17:00.810, 0, NVIDIA GeForce GTX 1070, 2 %, 3219 MiB
2026/05/26 19:17:01.823, 0, NVIDIA GeForce GTX 1070, 2 %, 3189 MiB
2026/05/26 19:17:02.838, 0, NVIDIA GeForce GTX 1070, 2 %, 3195 MiB
2026/05/26 19:17:03.842, 0, NVIDIA GeForce GTX 1070, 2 %, 3224 MiB
2026/05/26 19:17:04.856, 0, NVIDIA GeForce GTX 1070, 2 %, 3220 MiB
2026/05/26 19:17:05.859, 0, NVIDIA GeForce GTX 1070, 2 %, 3210 MiB
2026/05/26 19:17:06.868, 0, NVIDIA GeForce GTX 1070, 5 %, 3210 MiB
2026/05/26 19:17:07.879, 0, NVIDIA GeForce GTX 1070, 5 %, 3254 MiB
2026/05/26 19:17:08.884, 0, NVIDIA GeForce GTX 1070, 4 %, 3266 MiB
2026/05/26 19:17:09.890, 0, NVIDIA GeForce GTX 1070, 4 %, 3264 MiB
2026/05/26 19:17:10.891, 0, NVIDIA GeForce GTX 1070, 7 %, 3281 MiB
2026/05/26 19:17:11.892, 0, NVIDIA GeForce GTX 1070, 3 %, 3283 MiB
2026/05/26 19:17:12.902, 0, NVIDIA GeForce GTX 1070, 6 %, 3207 MiB
2026/05/26 19:17:13.914, 0, NVIDIA GeForce GTX 1070, 2 %, 3397 MiB
2026/05/26 19:17:14.917, 0, NVIDIA GeForce GTX 1070, 2 %, 3396 MiB
2026/05/26 19:17:15.927, 0, NVIDIA GeForce GTX 1070, 2 %, 3394 MiB
2026/05/26 19:17:16.927, 0, NVIDIA GeForce GTX 1070, 3 %, 3391 MiB
2026/05/26 19:17:17.939, 0, NVIDIA GeForce GTX 1070, 6 %, 3392 MiB
2026/05/26 19:17:18.940, 0, NVIDIA GeForce GTX 1070, 2 %, 3395 MiB
2026/05/26 19:17:19.947, 0, NVIDIA GeForce GTX 1070, 2 %, 3398 MiB
2026/05/26 19:17:20.956, 0, NVIDIA GeForce GTX 1070, 9 %, 3428 MiB
2026/05/26 19:17:21.970, 0, NVIDIA GeForce GTX 1070, 2 %, 3433 MiB
2026/05/26 19:17:22.972, 0, NVIDIA GeForce GTX 1070, 2 %, 3416 MiB
2026/05/26 19:17:23.981, 0, NVIDIA GeForce GTX 1070, 2 %, 3420 MiB
2026/05/26 19:17:24.991, 0, NVIDIA GeForce GTX 1070, 2 %, 3415 MiB
2026/05/26 19:17:26.000, 0, NVIDIA GeForce GTX 1070, 5 %, 3500 MiB
2026/05/26 19:17:27.006, 0, NVIDIA GeForce GTX 1070, 2 %, 3479 MiB
2026/05/26 19:17:28.011, 0, NVIDIA GeForce GTX 1070, 2 %, 3374 MiB
2026/05/26 19:17:29.022, 0, NVIDIA GeForce GTX 1070, 2 %, 3451 MiB
2026/05/26 19:17:30.035, 0, NVIDIA GeForce GTX 1070, 2 %, 3435 MiB
2026/05/26 19:17:31.047, 0, NVIDIA GeForce GTX 1070, 2 %, 3432 MiB
2026/05/26 19:17:32.060, 0, NVIDIA GeForce GTX 1070, 2 %, 3355 MiB
2026/05/26 19:17:33.067, 0, NVIDIA GeForce GTX 1070, 3 %, 3351 MiB
2026/05/26 19:17:34.077, 0, NVIDIA GeForce GTX 1070, 3 %, 3440 MiB
2026/05/26 19:17:35.088, 0, NVIDIA GeForce GTX 1070, 6 %, 3438 MiB
2026/05/26 19:17:36.095, 0, NVIDIA GeForce GTX 1070, 3 %, 3442 MiB
2026/05/26 19:17:37.107, 0, NVIDIA GeForce GTX 1070, 4 %, 3438 MiB
2026/05/26 19:17:38.116, 0, NVIDIA GeForce GTX 1070, 2 %, 3438 MiB
2026/05/26 19:17:39.125, 0, NVIDIA GeForce GTX 1070, 2 %, 3370 MiB
2026/05/26 19:17:40.136, 0, NVIDIA GeForce GTX 1070, 2 %, 3372 MiB
2026/05/26 19:17:41.142, 0, NVIDIA GeForce GTX 1070, 2 %, 3375 MiB
2026/05/26 19:17:42.155, 0, NVIDIA GeForce GTX 1070, 2 %, 3371 MiB
2026/05/26 19:17:43.164, 0, NVIDIA GeForce GTX 1070, 3 %, 3370 MiB
2026/05/26 19:17:44.177, 0, NVIDIA GeForce GTX 1070, 2 %, 3375 MiB
2026/05/26 19:17:45.190, 0, NVIDIA GeForce GTX 1070, 2 %, 3450 MiB
2026/05/26 19:17:46.193, 0, NVIDIA GeForce GTX 1070, 3 %, 3444 MiB
2026/05/26 19:17:47.199, 0, NVIDIA GeForce GTX 1070, 2 %, 3444 MiB
2026/05/26 19:17:48.206, 0, NVIDIA GeForce GTX 1070, 2 %, 3378 MiB
2026/05/26 19:17:49.209, 0, NVIDIA GeForce GTX 1070, 5 %, 3390 MiB
2026/05/26 19:17:50.222, 0, NVIDIA GeForce GTX 1070, 2 %, 3400 MiB
2026/05/26 19:17:51.224, 0, NVIDIA GeForce GTX 1070, 2 %, 3397 MiB
2026/05/26 19:17:52.234, 0, NVIDIA GeForce GTX 1070, 2 %, 3397 MiB
2026/05/26 19:17:53.243, 0, NVIDIA GeForce GTX 1070, 2 %, 3394 MiB
2026/05/26 19:17:54.247, 0, NVIDIA GeForce GTX 1070, 4 %, 3391 MiB
2026/05/26 19:17:55.262, 0, NVIDIA GeForce GTX 1070, 4 %, 3395 MiB
2026/05/26 19:17:56.277, 0, NVIDIA GeForce GTX 1070, 2 %, 3395 MiB
2026/05/26 19:17:57.279, 0, NVIDIA GeForce GTX 1070, 3 %, 3381 MiB
2026/05/26 19:17:58.288, 0, NVIDIA GeForce GTX 1070, 2 %, 3381 MiB
2026/05/26 19:17:59.292, 0, NVIDIA GeForce GTX 1070, 6 %, 3408 MiB
2026/05/26 19:18:00.306, 0, NVIDIA GeForce GTX 1070, 7 %, 3406 MiB
2026/05/26 19:18:01.315, 0, NVIDIA GeForce GTX 1070, 3 %, 3401 MiB
2026/05/26 19:18:02.328, 0, NVIDIA GeForce GTX 1070, 4 %, 3407 MiB
2026/05/26 19:18:03.343, 0, NVIDIA GeForce GTX 1070, 2 %, 3410 MiB
2026/05/26 19:18:04.345, 0, NVIDIA GeForce GTX 1070, 2 %, 3438 MiB
2026/05/26 19:18:05.350, 0, NVIDIA GeForce GTX 1070, 2 %, 3427 MiB
2026/05/26 19:18:06.355, 0, NVIDIA GeForce GTX 1070, 3 %, 3426 MiB
2026/05/26 19:18:07.365, 0, NVIDIA GeForce GTX 1070, 2 %, 3457 MiB
2026/05/26 19:18:08.369, 0, NVIDIA GeForce GTX 1070, 5 %, 3461 MiB
2026/05/26 19:18:09.380, 0, NVIDIA GeForce GTX 1070, 2 %, 3458 MiB
2026/05/26 19:18:10.388, 0, NVIDIA GeForce GTX 1070, 3 %, 3456 MiB
2026/05/26 19:18:11.402, 0, NVIDIA GeForce GTX 1070, 4 %, 3445 MiB
2026/05/26 19:18:12.411, 0, NVIDIA GeForce GTX 1070, 9 %, 3448 MiB
2026/05/26 19:18:13.426, 0, NVIDIA GeForce GTX 1070, 3 %, 3457 MiB
2026/05/26 19:18:14.438, 0, NVIDIA GeForce GTX 1070, 4 %, 3411 MiB
2026/05/26 19:18:15.444, 0, NVIDIA GeForce GTX 1070, 2 %, 3411 MiB
2026/05/26 19:18:16.452, 0, NVIDIA GeForce GTX 1070, 2 %, 3340 MiB
2026/05/26 19:18:17.458, 0, NVIDIA GeForce GTX 1070, 2 %, 3340 MiB
2026/05/26 19:18:18.463, 0, NVIDIA GeForce GTX 1070, 2 %, 3335 MiB
2026/05/26 19:18:19.467, 0, NVIDIA GeForce GTX 1070, 2 %, 3333 MiB
2026/05/26 19:18:20.481, 0, NVIDIA GeForce GTX 1070, 2 %, 3333 MiB
2026/05/26 19:18:21.491, 0, NVIDIA GeForce GTX 1070, 3 %, 3336 MiB
2026/05/26 19:18:22.504, 0, NVIDIA GeForce GTX 1070, 2 %, 3336 MiB
2026/05/26 19:18:23.508, 0, NVIDIA GeForce GTX 1070, 2 %, 3341 MiB
2026/05/26 19:18:24.521, 0, NVIDIA GeForce GTX 1070, 2 %, 3341 MiB
2026/05/26 19:18:25.527, 0, NVIDIA GeForce GTX 1070, 2 %, 3343 MiB
2026/05/26 19:18:26.535, 0, NVIDIA GeForce GTX 1070, 2 %, 3343 MiB
2026/05/26 19:18:27.551, 0, NVIDIA GeForce GTX 1070, 2 %, 3337 MiB
2026/05/26 19:18:28.563, 0, NVIDIA GeForce GTX 1070, 3 %, 3341 MiB
2026/05/26 19:18:29.578, 0, NVIDIA GeForce GTX 1070, 2 %, 3343 MiB
2026/05/26 19:18:30.580, 0, NVIDIA GeForce GTX 1070, 0 %, 3346 MiB
2026/05/26 19:18:31.581, 0, NVIDIA GeForce GTX 1070, 1 %, 3342 MiB
2026/05/26 19:18:32.585, 0, NVIDIA GeForce GTX 1070, 0 %, 3342 MiB
2026/05/26 19:18:33.588, 0, NVIDIA GeForce GTX 1070, 0 %, 3316 MiB
2026/05/26 19:18:34.590, 0, NVIDIA GeForce GTX 1070, 0 %, 3316 MiB
2026/05/26 19:18:35.591, 0, NVIDIA GeForce GTX 1070, 1 %, 3315 MiB
2026/05/26 19:18:36.605, 0, NVIDIA GeForce GTX 1070, 2 %, 3311 MiB
2026/05/26 19:18:37.609, 0, NVIDIA GeForce GTX 1070, 3 %, 3311 MiB
2026/05/26 19:18:38.614, 0, NVIDIA GeForce GTX 1070, 2 %, 3311 MiB
2026/05/26 19:18:39.621, 0, NVIDIA GeForce GTX 1070, 2 %, 3311 MiB
2026/05/26 19:18:40.629, 0, NVIDIA GeForce GTX 1070, 2 %, 3311 MiB
2026/05/26 19:18:41.634, 0, NVIDIA GeForce GTX 1070, 2 %, 3298 MiB
2026/05/26 19:18:42.637, 0, NVIDIA GeForce GTX 1070, 2 %, 3300 MiB
2026/05/26 19:18:43.639, 0, NVIDIA GeForce GTX 1070, 2 %, 3300 MiB
2026/05/26 19:18:44.643, 0, NVIDIA GeForce GTX 1070, 2 %, 3305 MiB
2026/05/26 19:18:45.648, 0, NVIDIA GeForce GTX 1070, 2 %, 3305 MiB
2026/05/26 19:18:46.664, 0, NVIDIA GeForce GTX 1070, 2 %, 3301 MiB
2026/05/26 19:18:47.675, 0, NVIDIA GeForce GTX 1070, 2 %, 3301 MiB
2026/05/26 19:18:48.685, 0, NVIDIA GeForce GTX 1070, 2 %, 3296 MiB
2026/05/26 19:18:49.693, 0, NVIDIA GeForce GTX 1070, 2 %, 3293 MiB
2026/05/26 19:18:50.705, 0, NVIDIA GeForce GTX 1070, 2 %, 3294 MiB
2026/05/26 19:18:51.716, 0, NVIDIA GeForce GTX 1070, 2 %, 3294 MiB
2026/05/26 19:18:52.728, 0, NVIDIA GeForce GTX 1070, 2 %, 3294 MiB
2026/05/26 19:18:53.738, 0, NVIDIA GeForce GTX 1070, 2 %, 3295 MiB
2026/05/26 19:18:54.752, 0, NVIDIA GeForce GTX 1070, 2 %, 3295 MiB
2026/05/26 19:18:55.759, 0, NVIDIA GeForce GTX 1070, 2 %, 3295 MiB
2026/05/26 19:18:56.765, 0, NVIDIA GeForce GTX 1070, 2 %, 3301 MiB
2026/05/26 19:18:57.769, 0, NVIDIA GeForce GTX 1070, 2 %, 3300 MiB
2026/05/26 19:18:58.776, 0, NVIDIA GeForce GTX 1070, 2 %, 3302 MiB
2026/05/26 19:18:59.784, 0, NVIDIA GeForce GTX 1070, 2 %, 3299 MiB
2026/05/26 19:19:00.786, 0, NVIDIA GeForce GTX 1070, 2 %, 3297 MiB
2026/05/26 19:19:01.790, 0, NVIDIA GeForce GTX 1070, 2 %, 3297 MiB
2026/05/26 19:19:02.791, 0, NVIDIA GeForce GTX 1070, 2 %, 3299 MiB
2026/05/26 19:19:03.798, 0, NVIDIA GeForce GTX 1070, 2 %, 3297 MiB
2026/05/26 19:19:04.802, 0, NVIDIA GeForce GTX 1070, 2 %, 3297 MiB
2026/05/26 19:19:05.808, 0, NVIDIA GeForce GTX 1070, 2 %, 3297 MiB
2026/05/26 19:19:06.811, 0, NVIDIA GeForce GTX 1070, 2 %, 3298 MiB
2026/05/26 19:19:07.819, 0, NVIDIA GeForce GTX 1070, 2 %, 3298 MiB
2026/05/26 19:19:08.824, 0, NVIDIA GeForce GTX 1070, 2 %, 3298 MiB
2026/05/26 19:19:09.824, 0, NVIDIA GeForce GTX 1070, 3 %, 3298 MiB
2026/05/26 19:19:10.837, 0, NVIDIA GeForce GTX 1070, 2 %, 3293 MiB
2026/05/26 19:19:11.839, 0, NVIDIA GeForce GTX 1070, 2 %, 3293 MiB
2026/05/26 19:19:12.842, 0, NVIDIA GeForce GTX 1070, 2 %, 3293 MiB
2026/05/26 19:19:13.844, 0, NVIDIA GeForce GTX 1070, 2 %, 3293 MiB
2026/05/26 19:19:14.850, 0, NVIDIA GeForce GTX 1070, 69 %, 5144 MiB
2026/05/26 19:19:15.865, 0, NVIDIA GeForce GTX 1070, 2 %, 5505 MiB
2026/05/26 19:19:16.870, 0, NVIDIA GeForce GTX 1070, 2 %, 3294 MiB
2026/05/26 19:19:17.879, 0, NVIDIA GeForce GTX 1070, 2 %, 3294 MiB
2026/05/26 19:19:18.889, 0, NVIDIA GeForce GTX 1070, 2 %, 3295 MiB
2026/05/26 19:19:19.903, 0, NVIDIA GeForce GTX 1070, 2 %, 3295 MiB
2026/05/26 19:19:20.911, 0, NVIDIA GeForce GTX 1070, 2 %, 3295 MiB
2026/05/26 19:19:21.921, 0, NVIDIA GeForce GTX 1070, 2 %, 3295 MiB
2026/05/26 19:19:22.932, 0, NVIDIA GeForce GTX 1070, 2 %, 3295 MiB
2026/05/26 19:19:23.940, 0, NVIDIA GeForce GTX 1070, 2 %, 3295 MiB
2026/05/26 19:19:24.949, 0, NVIDIA GeForce GTX 1070, 2 %, 3301 MiB
2026/05/26 19:19:25.952, 0, NVIDIA GeForce GTX 1070, 2 %, 3301 MiB
2026/05/26 19:19:26.967, 0, NVIDIA GeForce GTX 1070, 2 %, 3296 MiB
2026/05/26 19:19:27.969, 0, NVIDIA GeForce GTX 1070, 2 %, 3296 MiB
2026/05/26 19:19:28.981, 0, NVIDIA GeForce GTX 1070, 2 %, 970 MiB
2026/05/26 19:19:29.989, 0, NVIDIA GeForce GTX 1070, 2 %, 974 MiB
2026/05/26 19:19:30.992, 0, NVIDIA GeForce GTX 1070, 2 %, 979 MiB
2026/05/26 19:19:32.003, 0, NVIDIA GeForce GTX 1070, 2 %, 979 MiB
2026/05/26 19:19:33.012, 0, NVIDIA GeForce GTX 1070, 3 %, 901 MiB
2026/05/26 19:19:34.021, 0, NVIDIA GeForce GTX 1070, 2 %, 898 MiB
2026/05/26 19:19:35.030, 0, NVIDIA GeForce GTX 1070, 2 %, 897 MiB
2026/05/26 19:19:36.041, 0, NVIDIA GeForce GTX 1070, 2 %, 883 MiB
2026/05/26 19:19:37.055, 0, NVIDIA GeForce GTX 1070, 2 %, 883 MiB
2026/05/26 19:19:38.064, 0, NVIDIA GeForce GTX 1070, 2 %, 883 MiB
2026/05/26 19:19:39.072, 0, NVIDIA GeForce GTX 1070, 2 %, 881 MiB
2026/05/26 19:19:40.080, 0, NVIDIA GeForce GTX 1070, 2 %, 881 MiB
2026/05/26 19:19:41.082, 0, NVIDIA GeForce GTX 1070, 2 %, 881 MiB
2026/05/26 19:19:42.083, 0, NVIDIA GeForce GTX 1070, 2 %, 886 MiB
2026/05/26 19:19:43.094, 0, NVIDIA GeForce GTX 1070, 2 %, 886 MiB
2026/05/26 19:19:44.105, 0, NVIDIA GeForce GTX 1070, 2 %, 888 MiB
2026/05/26 19:19:45.118, 0, NVIDIA GeForce GTX 1070, 2 %, 888 MiB
2026/05/26 19:19:46.123, 0, NVIDIA GeForce GTX 1070, 2 %, 883 MiB
2026/05/26 19:19:47.124, 0, NVIDIA GeForce GTX 1070, 2 %, 883 MiB
2026/05/26 19:19:48.135, 0, NVIDIA GeForce GTX 1070, 2 %, 883 MiB
2026/05/26 19:19:49.142, 0, NVIDIA GeForce GTX 1070, 2 %, 891 MiB
2026/05/26 19:19:50.144, 0, NVIDIA GeForce GTX 1070, 2 %, 891 MiB
2026/05/26 19:19:51.154, 0, NVIDIA GeForce GTX 1070, 2 %, 887 MiB
2026/05/26 19:19:52.163, 0, NVIDIA GeForce GTX 1070, 2 %, 887 MiB
2026/05/26 19:19:53.174, 0, NVIDIA GeForce GTX 1070, 2 %, 887 MiB
2026/05/26 19:19:54.183, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:19:55.188, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:19:56.197, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:19:57.205, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:19:58.215, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:19:59.229, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:20:00.236, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:20:01.246, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:20:02.247, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:20:03.259, 0, NVIDIA GeForce GTX 1070, 2 %, 883 MiB
2026/05/26 19:20:04.267, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:20:05.270, 0, NVIDIA GeForce GTX 1070, 2 %, 880 MiB
2026/05/26 19:20:06.279, 0, NVIDIA GeForce GTX 1070, 2 %, 886 MiB
2026/05/26 19:20:07.288, 0, NVIDIA GeForce GTX 1070, 2 %, 886 MiB
2026/05/26 19:20:08.295, 0, NVIDIA GeForce GTX 1070, 2 %, 886 MiB
2026/05/26 19:20:09.304, 0, NVIDIA GeForce GTX 1070, 3 %, 890 MiB
